datetime,open,high,low,close,volume
2021-08-14 00:00:00,30.5247,30.6611,28.7353,30.1454,735194.342226
2021-08-15 00:00:00,30.1441,30.479,28.2969,30.2795,410729.311831
2021-08-16 00:00:00,30.2979,31.2618,29.0114,29.0762,751831.832269
2021-08-17 00:00:00,29.0595,30.8149,25.8759,26.3942,1414357.728433
2021-08-18 00:00:00,26.4061,27.3797,25.45,26.3063,1213441.482894
2021-08-19 00:00:00,26.3063,27.98,25.3002,27.9786,886891.256322
2021-08-20 00:00:00,27.9794,29.3335,27.5161,28.8726,674052.675307
2021-08-21 00:00:00,28.8938,29.7361,28.2078,28.2509,518172.992022
2021-08-22 00:00:00,28.2491,29.2004,27.1997,28.4232,523102.35589
2021-08-23 00:00:00,28.4234,29.658,28.39,28.8082,436078.882993
2021-08-24 00:00:00,28.8023,29.2409,26.516,26.6335,599203.329877
2021-08-25 00:00:00,26.5945,27.4506,25.6997,27.0715,578461.268293
2021-08-26 00:00:00,27.0623,27.6678,25.024,25.5302,669479.950429
2021-08-27 00:00:00,25.528,27.4927,25.0315,27.4246,573847.93856
2021-08-28 00:00:00,27.437,27.6149,26.65,26.8274,298256.396245
2021-08-29 00:00:00,26.8483,27.683,26.1954,26.7985,572073.629785
2021-08-30 00:00:00,26.804,28.2294,25.5822,26.8283,929503.303384
2021-08-31 00:00:00,26.8357,29.7353,26.1758,29.3959,2075097.898275
2021-09-01 00:00:00,29.3718,31.4172,28.7159,31.3669,1792424.009727
2021-09-02 00:00:00,31.3669,31.4269,29.519,29.9413,954693.2852
2021-09-03 00:00:00,29.9318,31.2077,28.3149,28.6593,1782976.453371
2021-09-04 00:00:00,28.6634,29.4779,28.2162,28.5789,733387.934374
2021-09-05 00:00:00,28.5806,29.5096,28.3537,29.3759,539653.369978
2021-09-06 00:00:00,29.3774,30.3251,28.4045,28.8434,979733.345698
2021-09-07 00:00:00,28.8434,29.3309,20.825,24.3113,2316860.686893
